seed,time_solve,size_bytes
590, 189.53466391563416, 272469941
127, 238.8691656589508, 332266961
219, 206.92476749420166, 297467122
680, 226.84716987609863, 303956447
880, 195.54200744628906, 333418924
117, 193.77313423156738, 273520997
33, 220.3894817829132, 298152499
247, 178.96606731414795, 280086576
780, 224.1118381023407, 309206731
822, 204.90629315376282, 294720589
537, 224.52671313285828, 309697127
606, 193.71996688842773, 282803270
870, 216.4792332649231, 296121750
811, 192.01843428611755, 276669790
618, 190.56600332260132, 268956772
515, 199.85915327072144, 281386847
928, 199.92806458473206, 300474449
187, 213.1835241317749, 283125500
42, 248.68743777275085, 336351116
332, 226.64158821105957, 332781346
550, 214.50436639785767, 307490183
518, 182.74307489395142, 286713186
482, 226.2962429523468, 317181416
431, 211.59793663024902, 329262286
409, 220.26868176460266, 278770341
82, 202.6005551815033, 291666656
458, 194.67700839042664, 304001759
573, 213.44102311134338, 304806478
220, 216.84826374053955, 314475737
691, 221.41600251197815, 307884616
388, 213.78818321228027, 299462224
925, 199.34268832206726, 309319591
107, 175.37404990196228, 285104978
400, 220.82331085205078, 301904172
489, 194.0113124847412, 288823893
111, 206.6195785999298, 291701660
391, 206.03447270393372, 272153815
256, 208.3800687789917, 289658067
180, 200.75546216964722, 286716130
71, 194.56491947174072, 266081794
337, 215.45799279212952, 289500879
747, 194.9068591594696, 277530755
915, 225.74990272521973, 346458670
344, 200.98657536506653, 321773162
146, 225.24059104919434, 299192347
853, 215.03311681747437, 294302841
498, 222.65375185012817, 312567520
491, 195.79171109199524, 288241102
178, 220.4164056777954, 292702845
910, 195.69165515899658, 293123775
813, 223.74391055107117, 312834628
204, 190.03618931770325, 306024313
5, 202.49096369743347, 284984095
335, 190.03860330581665, 266894268
754, 229.6969485282898, 312589418
852, 192.9278359413147, 268079383
161, 200.83982229232788, 288407303
488, 212.61332774162292, 306961304
684, 180.78703212738037, 278741147
883, 225.92188596725464, 330011140
878, 199.6911497116089, 297008335
839, 212.9736704826355, 297545457
788, 218.59326171875, 314698367
750, 194.22292566299438, 273854012
721, 163.32786679267883, 292681200
524, 208.92191624641418, 295827030
311, 211.76682353019714, 323252261
205, 221.1483223438263, 292515810
976, 174.27775812149048, 305866735
914, 204.80442714691162, 311297293
586, 218.27751541137695, 308406349
898, 194.81143617630005, 297830066
997, 189.22153162956238, 315350621
20, 181.1040518283844, 263499477
159, 206.36749029159546, 302800190
528, 215.23072218894958, 321580345
441, 188.00896501541138, 282241335
867, 229.33597946166992, 321703947
585, 206.4461350440979, 270989745
277, 208.926349401474, 285015302
480, 217.8948163986206, 302448154
395, 219.16898274421692, 286092183
185, 239.92664551734924, 334137221
877, 181.0787456035614, 290964891
68, 214.72212481498718, 292080377
948, 213.9797933101654, 287455153
62, 233.56834077835083, 317281043
547, 202.18589806556702, 280520645
791, 213.36915946006775, 296784675
506, 241.99223852157593, 349655331
394, 212.95410442352295, 293554156
572, 209.70584440231323, 292609339
696, 199.8046727180481, 297558938
246, 238.5755431652069, 333249375
358, 216.8822739124298, 323694685
474, 190.79918241500854, 282449845
936, 185.02045249938965, 301521291
16, 219.79426431655884, 270705225
145, 202.1951494216919, 268243503
134, 198.83037328720093, 278339942
48, 204.55678129196167, 278128393
444, 211.66477274894714, 304161379
287, 221.66918969154358, 290870095
390, 223.54120469093323, 297541014
439, 192.44207215309143, 304471637
341, 172.28210186958313, 253055442
266, 203.4473659992218, 280069790
718, 203.0153419971466, 299069019
711, 201.8499014377594, 315690722
596, 209.26884150505066, 297970468
541, 192.38726210594177, 304552527
403, 210.81720972061157, 304398165
338, 232.51294898986816, 297033704
297, 187.13092684745789, 304297235
32, 221.96387386322021, 298081153
768, 195.5351378917694, 306747632
346, 197.6256332397461, 286047084
743, 199.81358695030212, 267896616
53, 187.30236792564392, 272178986
782, 225.38172912597656, 334359220
581, 198.87708067893982, 295270413
848, 210.92228436470032, 298995520
960, 219.0562129020691, 295293634
25, 222.95927381515503, 299681838
886, 219.8622636795044, 310307249
410, 217.15424132347107, 319414867
851, 211.5678083896637, 301761408
728, 240.41780877113342, 329879034
399, 218.4774158000946, 303944906
